0 -124.28994713604126 0.0 816.6479041970963, 1 -204.76123024478656 -106.03189701452352 807.3684737674572, 2 -149.69192394110544 -85.77552715428196 448.41418525677994, 3 -286.811742403356 -0.15636859988916285 -4.034514184555064, 6 -39.25679681111516 106.03086012990012 826.5967637848454, 7 58.37990479039511 70.79724876138062 441.9887734467117, 8 98.99441102344002 141.69407247753585 2.0519046080028147, 12 -266.1472216335626 36.39302575164055 1107.7759057964952, 13 -262.1596213370134 17.635144240473792 1346.2592049846876, 14 -197.214688214446 -50.01371121815775 1405.299897860385, 15 -199.3407185340045 -61.56968292816758 1537.838124165752, 17 -138.05612620607965 125.67475610562525 1334.0036132465018, 18 -40.380354754196574 223.5484357393833 1116.9353233970537, 19 58.276594313654506 63.593468522379005 1071.3849486594934, 25 -373.9622987292048 -88.57353671692252 1263.6509447590834, 26 -304.2727255966231 -255.86544262309692 1036.6549097865532, 27 -120.77600766624718 -390.7249923262559 918.8928335208429, 
0 -124.28994713604126 0.0 815.9098985708787, 1 -204.4680060069758 -111.60817640927223 806.8064896081072, 2 -149.67523525147956 -86.21191193465931 460.0842098199963, 3 -286.38776712740855 -6.069079122683831 -3.391374265104673, 6 -39.31010972980585 111.60707895490535 825.7179425146948, 7 58.46090121857711 76.44508320349988 440.5733031304283, 8 98.96677169648146 140.53770783585503 1.5730627361417646, 12 -270.312503129842 33.13269921731546 1106.33555934147, 13 -261.9920503969326 15.06709468887476 1345.2553115935352, 14 -193.6092440676235 -48.71345134284246 1404.6033719099419, 15 -194.38317861117218 -58.81526272613504 1538.046001208173, 17 -138.18236053594882 129.44714783069574 1333.6347548279334, 18 -40.512513778365 237.3714950758639 1103.4324592818118, 19 58.60398222882743 86.42203991434364 1097.2381054068876, 25 -354.5440108365521 -96.50257568988945 1274.558983164288, 26 -286.1940522344284 -258.2224419814861 1035.849942982534, 27 -120.99295955031134 -384.2415936103097 918.1343623248165, 
0 -124.28994713604126 0.0 815.4271000907506, 1 -204.45602704861764 -111.83598165198288 806.3308820540686, 2 -149.7487870178126 -84.28864101781997 459.370712627124, 3 -286.5356155707696 -4.007201705690363 -4.355805119964316, 6 -39.312287715436526 111.834883486577 825.2293913116509, 7 58.45603236884322 76.10558110645928 440.1312283445419, 8 98.91982302374963 138.57348543628845 1.530484609623727, 12 -271.76265353931177 32.93254686152735 1118.4473502968528, 13 -262.434401421401 21.846189855899993 1359.4393450343666, 14 -195.4667866652756 -40.139415286159576 1420.9913747669102, 15 -196.53019770726024 -46.95305760577579 1555.4596052155555, 17 -138.3827383789976 135.43524724698068 1333.7379215231495, 18 -40.52778592612751 238.96887222089825 1103.0152106858982, 19 58.625455752800676 87.9193764143838 1122.6246967438726, 25 -354.93084810830385 -92.24353238988483 1286.787889044474, 26 -285.3447173541406 -269.3268732912607 1058.6042432202935, 27 -120.38676561038125 -402.35711737591595 917.7087475121585, 
0 -124.28994713604126 0.0 808.6310789613628, 1 -204.34913497320093 -113.86876066799574 805.9122505065649, 2 -149.6761985047564 -86.1867242728907 446.76120426007526, 3 -286.3286363752766 -6.89370980325927 -4.164346373035073, 6 -39.33172217826154 113.86761439158582 811.7093794007491, 7 58.60020757653433 86.15883557673972 438.4425296218236, 8 99.30774165708468 154.8030916097821 10.525414956529403, 12 -276.5793370593061 31.67327714059916 1117.1744727647429, 13 -262.5717082655319 23.95043764093947 1359.816822642255, 14 -191.87019042858702 -35.80205538835108 1420.658122935722, 15 -188.21668919994264 -41.99258460168226 1555.9550654210723, 17 -138.48884151308104 138.60603751802145 1333.565400569827, 18 -40.55603659444044 241.92372654766191 1102.6536674519666, 19 78.37143716008319 98.59649375313627 1161.4604792281407, 25 -354.9954049107328 -91.53276784641214 1298.7076671061118, 26 -285.51764844570874 -267.06592596387355 1058.1999509914838, 27 -120.55073224504584 -397.45713195643896 917.2104816825649, 
0 -114.72918197173014 0.0 808.539840917119, 1 -185.67214652209262 -115.95634175424574 805.8869092833004, 2 -149.82438741473095 -82.31180141295802 446.19293282594396, 3 -286.54836801287246 -3.829357612200681 -4.971384110621216, 6 -39.35168110664998 115.95520132060352 811.5588340516337, 7 58.63310585805891 88.45281386259079 425.17046960737486, 8 119.15536655959171 154.31765525712427 10.541440284458758, 12 -256.0076306613111 29.01473702023999 1115.7999553980242, 13 -242.25468937567717 21.97153019375945 1359.5135111137165, 14 -169.31963914504115 -36.43171284917174 1421.1233967328058, 15 -166.36470621885718 -41.92830751508973 1557.227443969975, 17 -118.78844565301812 141.52506316267338 1333.7598036371937, 18 -40.74468576198113 261.6553237889464 1103.3721341906862, 19 98.64452557151162 127.055685448244 1162.9862641061995, 25 -335.893313311948 -96.39201303682988 1298.1562666099512, 26 -284.8486226910343 -275.8129475565054 1057.804992525663, 27 -120.16051222659996 -409.11848247866095 928.4910712530519, 
0 -114.72918197173014 0.0 808.4486028728752, 1 -185.50430329189996 -119.46742538213812 805.9065025024719, 2 -149.71712269511679 -85.11661665971681 446.44698953298524, 3 -286.2314933339834 -8.248455504378313 -4.030368445483873, 6 -39.385249718565056 119.46628137938305 811.3678479717129, 7 78.27793470823421 93.70658953302214 424.4324505797755, 8 119.30450640558634 159.51737318177155 9.301258046207408, 12 -251.68580501627235 25.550653520979623 1128.8740656302746, 13 -242.08347006656865 19.128905399050296 1373.0731482272422, 14 -167.8200045924177 -33.69224862278252 1438.2050395525473, 15 -167.37023372157853 -38.19685382533082 1573.9898552574086, 17 -118.8279523492066 142.90245278611533 1333.8033499871472, 18 -20.406713805162187 268.84531822575184 1130.5261153278732, 19 118.76560195992407 140.72862435952078 1189.8132505662495, 25 -316.71360690801833 -102.77799927475235 1297.4602862713807, 26 -283.92487873268266 -287.8902230474864 1057.2943985709787, 27 -119.80406686703546 -419.7705097540828 928.3998332088081, 
0 -114.72918197173014 0.0 808.4235821868408, 1 -185.75547712406552 -114.21316324205009 805.7156251826977, 2 -149.84045666147438 -81.89161415630927 446.0249457494064, 3 -286.72375093572555 -1.383487505377559 -5.658971775454461, 6 -39.33501573078967 114.2121006823286 811.4920959422882, 7 78.17614286958185 88.38317467537324 412.1573473785238, 8 119.3129899568734 159.81314976245426 9.210881740882769, 12 -233.38980080408993 26.643246834152357 1128.0781344168963, 13 -220.8605120790696 17.515667388202218 1372.8696401348361, 14 -146.46215243866408 -38.468860827401755 1437.083782912544, 15 -143.73454590232382 -41.89764821365079 1573.2764158494806, 17 -98.90345845262577 137.88883014593821 1333.287721503007, 18 0.0 255.52107954103298 1143.3032290328551, 19 137.9339249047599 122.02288756582115 1214.6305433227913, 25 -316.91559006514416 -100.29255758056166 1297.670632787304, 26 -284.2503747515593 -283.6346010695022 1057.417144674764, 27 -119.77170189404787 -420.7377058916719 928.3748125227737, 
0 -105.16841680741949 0.0 808.3985615008063, 1 -167.02743344323997 -117.75764868851704 805.8024901256663, 2 -149.8383047851327 -81.94788256957632 446.00685214628294, 3 -286.2619160515762 -7.824183777587251 -4.179515126928436, 6 -39.368902696589515 117.75647869156498 811.3663812423893, 7 78.41294192429754 100.7670712906584 410.56868076053524, 8 119.49659872272063 166.21461668453145 7.771375046215439, 12 -215.00934716494672 25.139445956279737 1128.8190543749854, 13 -200.42119615518897 12.034916331905023 1372.2382333889468, 14 -121.92273604718858 -42.49857991953414 1435.5315538644575, 15 -117.80405028823974 -49.15925406913114 1571.5590169710615, 17 -79.06928112708724 135.09168817589872 1346.0418638776555, 18 40.59938564848832 246.45778352978002 1156.2248762306317, 19 157.35976310020314 114.72723144605183 1240.0760616738255, 25 -297.6261943875099 -108.75555888414354 1296.8441799286122, 26 -265.40189631864416 -298.73562408503466 1056.8677753258216, 27 -102.2507031577315 -435.0585822907242 928.3497918367392, 
0 -95.60765164310861 0.0 808.3254600619921, 1 -167.26899372248735 -112.14302881945497 805.5521569602303, 2 -150.12970643407388 -74.3281564301623 432.6038824702081, 3 -288.0575783520299 17.217916508928795 2.578613878602141, 6 -19.657611725474407 112.14194421462471 811.452785931587, 7 78.18647150856728 88.92333222594111 399.0838808599792, 8 119.23955980795054 157.2530286960999 9.67845111656743, 12 -192.2114418510424 27.37186779180788 1127.4216115716138, 13 -180.42766317547463 15.250227954664865 1372.520871542408, 14 -100.96715597163592 -40.540669247833726 1435.4199462071633, 15 -94.57430661732623 -45.1855018643743 1572.1182583867374, 17 -79.06812336164542 135.03114043615528 1345.9626464170506, 18 60.822318747732886 241.10537196857814 1169.2520728278027, 19 157.05328286344474 106.71322232933247 1252.3591270132185, 25 -298.1287533404409 -102.1849687653869 1297.393302465149, 26 -266.04416545925153 -289.77861238747863 1057.1056857371605, 27 -102.63790718590347 -421.5588249833855 928.276690397925, 
0 -95.60765164310861 0.0 795.6259133246587, 1 -166.89149959224488 -120.91717848808932 793.5112645599347, 2 -150.12894908282954 -74.3479600554825 432.53328152531196, 3 -287.0908997731692 3.736728030149351 -7.026222584572679, 6 -19.699555405986143 120.91607050909832 798.1222855989306, 7 78.42164188814797 101.22205390454478 397.4190657718698, 8 119.18524022346756 155.35919197384928 -3.09303675442402, 12 -194.72190042335717 17.496231022712905 1127.7750845814367, 13 -180.13399128300233 8.714832481263784 1372.9900944644883, 14 -100.75312138505365 -39.073091254310754 1438.262684120247, 15 -97.70027362620854 -44.37116461623251 1574.5804374654697, 17 -79.16518612492479 140.10723851048638 1346.40228957556, 18 61.40798054641757 281.9432329988425 1171.4993379718208, 19 179.88123776604456 181.00515026462915 1258.1487941006326, 25 -259.767115765386 -118.55460010573596 1295.7700241162659, 26 -246.4459702063346 -317.59942146103225 1067.6904773755844, 27 -84.85556287182816 -449.842186749515 928.2035889591107, 
0 -95.60765164310861 0.0 795.5039994210824, 1 -167.07970860105667 -116.54260977296951 793.2374537117469, 2 -150.10625611993387 -74.94134778401846 420.09640680726613, 3 -287.40310077847187 8.090647407063614 -8.165165197814076, 6 -19.678643281460577 116.54149919264607 798.1384599089336, 7 78.36268442694093 98.13875145992847 397.69619615226486, 8 119.19906894388869 155.84132634222757 -3.3230063253125763, 12 -197.2056742545214 22.343488800372157 1126.8663811952542, 13 -180.34904112225024 13.500567112334181 1373.3991812111908, 14 -99.18595710903666 -37.12076994434625 1437.0366305354955, 15 -91.69714010937847 -41.49320122403158 1573.4131207852142, 17 -59.34852557315007 138.3386199179113 1346.101724744679, 18 101.54281422413763 248.3132878604418 1196.2871517562457, 19 197.20082677456625 125.21013507772875 1279.6671708348629, 25 -260.3604756500725 -109.6886049311265 1308.767906241869, 26 -247.0008392518937 -309.3085571686709 1067.8826159054029, 27 -85.07990266347592 -440.4563358142702 928.0816750555344, 
0 -95.60765164310861 0.0 808.0085308160253, 1 -166.9792998300894 -118.87642509334202 805.4477748635773, 2 -149.97442098815816 -78.38864330665774 420.42064555922036, 3 -286.9013857126076 1.0937866992036902 -6.652687740091096, 6 -19.689799888801897 118.8753306694332 810.9445645301929, 7 78.40267791032399 100.23029343882492 397.3035926597312, 8 119.20862521359169 156.17450294259282 -3.519591570005673, 12 -177.79542559900943 17.937870266367213 1138.706355158835, 13 -159.0395227314239 8.337816396020429 1385.357199423978, 14 -78.53184670450997 -37.90077061491674 1451.5904592599163, 15 -74.57929760166472 -41.34280425996533 1588.4727461874204, 17 -59.3352180152914 137.41069154746785 1345.88607934662, 18 122.04489905658974 255.06037641450206 1196.5911965754299, 19 217.7595352584802 141.15837946354935 1293.9765294075655, 25 -241.3174307239326 -116.86324945010354 1307.9439178499902, 26 -246.74706486661057 -313.1004590707489 1067.617067275995, 27 -85.04279684452351 -442.00875628751453 927.9597611519582, 
0 -86.04688647879772 0.0 801.6614064686587, 1 -167.29834920460348 -111.46071518052119 805.1797880265605, 2 -150.13753337987563 -74.12349326599062 419.8347436034091, 3 -287.65093030177025 11.546849486278688 -9.128312409633395, 6 0.0 111.45973186850276 798.1430559500956, 7 78.41077170840764 100.65357535949524 397.21490936494786, 8 119.39485764626068 162.667443255367 -5.008687181535606, 12 -162.24586494425623 21.62349035433399 1138.9152335699382, 13 -138.84230888312916 6.094274904225756 1385.699567970094, 14 -55.38059324609401 -46.52200331774153 1448.187451934884, 15 -45.03629786771869 -49.888490190080574 1585.870346409786, 17 -19.74070259989307 129.52358114235284 1345.0554883037644, 18 161.71875834917495 228.70857012706432 1208.2420360353176, 19 235.5473556245469 106.14547365266552 1303.8095132324247, 25 -223.03628444646728 -111.95197920222124 1308.3906082616495, 26 -247.5204350892329 -301.54474585366944 1068.0208883203504, 27 -85.22280692044451 -434.477556730686 927.9258594538512, 
0 -86.04688647879772 0.0 801.6275047705517, 1 -167.53693744643212 -105.91517479917496 804.9708351727639, 2 -150.28378181060387 -70.29931109503372 419.30591217862224, 3 -288.3678267233747 21.544604676843647 -11.497582124641212, 6 0.0 105.91425143911933 798.2842035152275, 7 78.29564712216757 94.63289687500439 385.0350457116938, 8 119.39655960889581 162.72678169414598 -5.055887775178917, 12 -144.43272651518353 22.32303029083571 1139.1162930491432, 13 -117.7453602954184 5.0323820050567605 1385.5443244819187, 14 -35.93318598336333 -52.130206332316405 1446.0025694246222, 15 -24.38661351062617 -55.70197632248378 1584.3604104575293, 17 0.0 127.86714214914248 1344.8542671149526, 18 162.04129890106827 237.14253295195925 1208.7672119310666, 19 275.9805267973497 123.70650935451246 1305.3831790952095, 25 -223.18314443740044 -109.39186348607585 1308.6072265616626, 26 -247.6618084851545 -299.4323417656831 1079.7482568637804, 27 -84.90009864351022 -447.97891447301095 927.8919577557442, 
0 -86.04688647879772 0.0 801.3734166018228, 1 -167.501142313026 -106.74716616739146 804.7430097377841, 2 -150.1401315794678 -74.05555415370367 407.14528028672703, 3 -288.54677050611224 24.040134126801405 -12.334599116048594, 6 0.0 106.74626272156176 798.0038519841349, 7 97.81911761731179 92.52255174965684 385.06074219446987, 8 119.4137356060747 163.32561790595182 -5.444186758820479, 12 -123.78250270864474 20.507803037728358 1138.8134231716222, 13 -96.6203631260183 2.3460140803700114 1384.9832668504323, 14 -14.9752819974195 -53.11711570236626 1446.4024599343156, 15 -4.770263825584777 -57.330882709177445 1584.9099981447885, 17 0.0 127.35840280004773 1344.5487903897233, 18 182.3848477839075 239.19691339088308 1208.6493062540685, 19 296.03632266070537 128.48856861752972 1318.5988826660991, 25 -223.03002519978855 -112.06109262168664 1308.0919411064913, 26 -247.58182157585819 -300.6275077520519 1079.4451239267155, 27 -84.91059233514261 -447.53988301676014 927.6378695870153, 
0 -86.04688647879772 0.0 801.1193284330939, 1 -167.546966869975 -105.68205948371613 804.4553002908589, 2 -150.06726755730548 -75.96084156820704 407.14379069482845, 3 -288.32439849542754 20.93895959578208 -11.864286289101415, 6 0.0 105.68116305551483 797.783384872083, 7 97.78468435742107 91.08194488194475 384.99764633576524, 8 119.3125272928805 159.79701911513501 -4.907447469424596, 12 -129.27296455424053 22.436341777316656 1138.741183634552, 13 -96.69990629123384 5.640964129693458 1385.1056904160637, 14 -15.453897512742884 -50.38387262559824 1443.784910531233, 15 -3.2354461590783927 -55.46222920131116 1581.2274730149247, 17 19.735569087502196 128.4497105257956 1344.4049369194186, 18 202.28208545846104 231.50411043573592 1207.8852711178858, 19 314.6413443072493 113.70506047160134 1316.9448208204344, 25 -204.7158606040886 -106.89469674233678 1320.6324306419506, 26 -248.1734630232157 -291.78718950212067 1079.5538065911005, 27 -85.18472803371684 -436.07068807836606 927.3837814182864, 
0 -86.04688647879772 0.0 807.3619481023813, 1 -167.41946439031338 -108.64561772223604 804.4782453258559, 2 -149.78520214247274 -83.33643886573438 408.05102726097823, 3 -287.446065733215 8.689831733209388 -9.073624825213756, 6 0.0 108.64467766228988 810.5886295728153, 7 97.78438735825797 91.06951913325268 384.92869073267275, 8 119.07376805165666 151.47274669828326 -3.112419476192599, 12 -98.60967592662368 18.218911368131977 1140.1997275402994, 13 -54.489213926277436 -0.5246229367159714 1383.6993104698638, 14 30.914927081911934 -51.52710958713531 1441.2937607294098, 15 47.0523101080435 -60.14048965105428 1577.830060934472, 17 39.49198205213843 130.62985790687077 1344.5545540326452, 18 223.87391899170547 257.43632523545796 1209.533684519014, 19 337.7032817368997 155.5039966577519 1320.8325077001427, 25 -167.13031729426473 -115.3663047309383 1319.7060973031098, 26 -248.09718612557077 -292.9269204207547 1091.1382225375362, 27 -85.4479807438598 -425.05681186161075 927.3131784383143, 
0 -86.04688647879772 0.0 807.2913451224092, 1 -167.37250243907656 -109.73716102283876 804.4420981253238, 2 -149.69179992834384 -85.77876990628604 408.30422285349243, 3 -287.12310356993567 4.185838482614173 -8.09214345372061, 6 0.0 109.73627478858073 810.4870148621861, 7 97.82332662977304 92.69864696333158 384.6421017716774, 8 119.04648724873442 150.52160933450486 -2.9698541170263297, 12 -85.78005573918236 16.13261387243044 1142.331217986755, 13 -33.42824364134451 -4.116159939853532 1383.2188718173657, 14 51.63822313246189 -54.085654977855015 1440.5306326285988, 15 69.16654237040089 -63.868073852299915 1577.7906995603416, 17 59.24442091129298 131.07946160664562 1344.5293662248428, 18 224.41546602891154 267.7349881543398 1210.1457679350058, 19 359.3711183376811 176.45696484592088 1322.7461160201922, 25 -148.34755592875567 -120.9287808229357 1319.0736199223381, 26 -230.0263370908672 -298.5528211852467 1090.818996608662, 27 -68.26861065529002 -429.7517258279697 927.2425754583421, 
0 -86.04688647879772 0.0 800.7640360246894, 1 -167.45786836421058 -107.75298870406303 804.165379068749, 2 -149.5254307719487 -90.12907957125412 408.66689034870365, 3 -286.629119418856 -2.7032077752262182 -6.6970228361093405, 6 0.0 107.75206228463571 797.3627222240905, 7 97.754099181755 89.80233283665669 384.81200191803896, 8 118.97321486264926 147.96698862420507 -2.6114004943237887, 12 -88.11304868525252 18.887012904381145 1128.620482915313, 13 -33.512665352438496 5.975287122996463 1370.8787632188196, 14 53.10624996968074 -43.81537556335677 1427.948831283348, 15 74.32783884859018 -52.21012944184605 1564.3567662811597, 17 59.32794950692766 136.90386263167971 1318.7864164605207, 18 264.3271124923209 253.3948816150392 1208.9810924898802, 19 396.6629275678016 148.86173596747858 1306.8224632721506, 25 -148.7910503235884 -109.33205223451004 1320.0309371471863, 26 -230.6361930403314 -288.73938150622433 1091.038591167743, 27 -68.64785920282002 -409.91813819077424 927.0284890098819, 
0 -86.04688647879772 0.0 800.5499495762292, 1 -167.44902306146435 -107.95858133171572 803.9577823804559, 2 -149.3401811124372 -94.97308672778917 396.7683589323942, 3 -286.4333628856481 -5.433205913013893 -6.273411099760551, 6 0.0 107.95765338116293 797.1421460637948, 7 97.73980575349458 89.2043293080785 384.6771973874189, 8 118.99206295862685 148.6241220807046 -2.972763301434952, 12 -76.24392376081158 17.94991175644649 1130.6878493664033, 13 -12.44482017685469 5.093079083264627 1370.5669307154592, 14 73.05476393611502 -44.18756124366391 1427.7037666642823, 15 96.28783407794657 -53.194088837964856 1564.8977033592614, 17 79.1222432690071 137.8614529912612 1305.6013919070015, 18 264.68664949133 259.18033743497915 1209.1505171839667, 19 417.0864508541325 154.74268495205612 1280.9169134379695, 25 -130.16825501997596 -110.04669955323858 1319.7446630565046, 26 -230.89750696589616 -284.5344730387876 1091.0103303829055, 27 -68.79131005840829 -402.4160788303083 926.8144025614217, 
0 -95.60765164310861 0.0 787.5818094375514, 1 -186.45484233096883 -99.58326291746167 791.0396116477089, 2 -149.18596013018205 -99.00573943928042 409.2879559927853, 3 -285.7998011709001 -14.268784849213006 -4.551209788723895, 6 0.0 99.58235780336926 784.1240386554215, 7 97.42407601539445 75.99493726992972 386.08677304022217, 8 118.74305543484407 139.9425462338853 -1.3687485366007195, 12 -81.7403300953564 19.102913663223838 1107.2267004692662, 13 -11.489669856902541 5.840418084234614 1343.7537882579516, 14 72.14069580941288 -52.01793836722753 1392.3977541884337, 15 100.36964858212465 -62.03882541587197 1526.062445196625, 17 98.66386425246586 127.86477052132632 1278.2844541128002, 18 282.1048175426569 215.21578323218546 1192.5886652634435, 19 409.9917947470749 84.07035670287831 1248.7682761850933, 25 -130.42018185753128 -102.51810793872411 1307.8606075398902, 26 -230.446215464549 -291.79638780737633 1090.3477129491885, 27 -68.5531949398487 -414.86880172786715 926.4727077212631, 
0 -95.60765164310861 0.0 787.2401145973929, 1 -186.52075460188203 -98.20445547306947 790.6500408564223, 2 -149.0665907776064 -102.12707310149713 409.36008031444317, 3 -285.346704623606 -20.587617278866418 -3.416893376447206, 6 0.0 98.20362833836813 783.830217058734, 7 97.37674956337621 74.01490947069409 386.0075856833779, 8 118.69241644102225 138.17703224863655 -1.3147574345456405, 12 -62.03615332952414 14.529666301721889 1095.516883997928, 13 9.548465327653476 -5.145963297298948 1328.3964404918179, 14 93.22376301121 -64.42838579898051 1373.378517102818, 15 121.63360513222712 -76.65097675935488 1506.0348587290237, 17 98.37737983736768 115.87893423418038 1263.9289943009355, 18 281.0701481588438 199.75573276205623 1164.7569500019863, 19 407.3337714230075 57.592865191260564 1207.912371839101, 25 -130.1421166516434 -110.82781959013238 1282.1525563764972, 26 -229.98142676692203 -299.27549144104756 1066.3119995977318, 27 -68.44085449132051 -420.74387796902084 926.1310128811045, 
0 -95.60765164310861 0.0 781.2555692541016, 1 -186.36911538110266 -101.37657021855931 791.0888626290055, 2 -148.89159135303836 -106.70305163356215 410.29543021794575, 3 -284.7511225873763 -28.893535978803328 -1.148042850282991, 6 0.0 101.37568183340657 771.1023031010332, 7 97.49524518300156 78.97248839199982 385.67899869918506, 8 118.74951850256097 140.16787923481283 -1.4322675686714774, 12 -66.01589057547986 16.234811639770506 1083.2670172676837, 13 9.567754347828703 2.9241105278510275 1316.270281796937, 14 95.04605440707704 -52.79980805484322 1361.7528627667843, 15 124.68608062519502 -64.24543074820933 1493.5086665843894, 17 98.5977611415898 125.09917133590511 1251.9930591735715, 18 321.4249613888126 202.39588391748072 1165.2356380666017, 19 427.11478881500756 61.24577873150142 1208.4947273665475, 25 -111.70542552152118 -105.4224007612735 1282.9760550648623, 26 -230.17831528765032 -296.1072783189872 1066.7606867127392, 27 -68.72324600930071 -405.975629135008 926.4596901870727, 
0 -95.60765164310861 0.0 781.139236631244, 1 -186.54931906283366 -97.60692043354682 790.841637494934, 2 -148.88469193622646 -106.88346127372509 397.9139601315959, 3 -284.93403464877593 -26.342665370212075 -1.8602313948955498, 6 0.0 97.60611520665937 771.1287591586108, 7 97.39180586693463 74.64482991323989 386.13641697838113, 8 118.76119077619636 140.57482970494743 -1.6398056883730305, 12 -63.480850845021365 10.61365955624224 1084.2201462376331, 13 9.536988170559372 -9.947736752397105 1314.9004699012078, 14 94.67487916043387 -68.50262562203127 1359.7987887371032, 15 123.8207276003341 -80.4931849087342 1492.2821391556358, 17 117.89295981940846 110.30420659523706 1250.7091777195167, 18 319.940233581638 182.98415559790885 1164.0163503777485, 19 424.4113122829615 35.5396150930728 1206.5932186641053, 25 -111.47703800442018 -113.38506599346431 1269.8622735887054, 26 -229.83607148299566 -301.61446232768367 1066.4357456169776, 27 -68.52647794990553 -416.2660220069983 926.3433575642151, 
0 -95.60765164310861 0.0 781.2288894045387, 1 -186.60262352956605 -96.49185347360529 790.8925721053006, 2 -149.0157484838021 -103.45652458708767 409.8383333586768, 3 -285.38331104983916 -20.0771082613129 9.328924338759862, 6 0.0 96.49108176763261 771.2606486580772, 7 97.25185284328796 68.78952351290631 387.0023526643596, 8 118.45141112821342 129.77445119063728 0.870421481049334, 12 -63.142725291243224 10.399222791319232 1084.1684030088593, 13 9.538308029750592 -9.395538609868666 1315.0438965354804, 14 94.30340253764825 -68.09979620530758 1360.3107462765272, 15 123.00198833483445 -79.31639149464121 1493.4006315180475, 17 117.9374346851677 111.85481002480506 1250.921196801456, 18 320.4868450006067 190.13069943585919 1164.5120626528383, 19 444.8333442301878 45.82266200139774 1194.625892616178, 25 -111.44876834918784 -114.37067940921433 1269.864812804844, 26 -211.77236993010152 -308.30855253055205 1066.2718306989627, 27 -68.34533312788827 -425.7393653484623 926.4330103375098, 
